"","genus","species","DBH","wd"
"4960","Swartzia","Swartzia simplex",34.8,0.849
"4961","Swartzia","Swartzia simplex",36.5,0.849
"4962","Protium","Protium costaricense",20.1,0.568
"4963","Protium","Protium costaricense",20.6,0.568
"4964","Protium","Protium costaricense",20.9,0.568
"4965","Protium","Protium costaricense",21.1,0.568
"4966","Protium","Protium costaricense",23.2,0.568
"4967","Protium","Protium costaricense",24.4,0.568
"4968","Tabernaemontana","Tabernaemontana arborea",20.1,0.526
"4969","Tabernaemontana","Tabernaemontana arborea",20.2,0.526
"4970","Tabernaemontana","Tabernaemontana arborea",20.2,0.526
"4971","Tabernaemontana","Tabernaemontana arborea",20.4,0.526
"4972","Tabernaemontana","Tabernaemontana arborea",20.5,0.526
"4973","Tabernaemontana","Tabernaemontana arborea",20.5,0.526
"4974","Tabernaemontana","Tabernaemontana arborea",20.6,0.526
"4975","Tabernaemontana","Tabernaemontana arborea",20.6,0.526
"4976","Tabernaemontana","Tabernaemontana arborea",20.6,0.526
"4977","Tabernaemontana","Tabernaemontana arborea",21,0.526
"4978","Tabernaemontana","Tabernaemontana arborea",21,0.526
"4979","Tabernaemontana","Tabernaemontana arborea",21,0.526
"4980","Tabernaemontana","Tabernaemontana arborea",21,0.526
"4981","Tabernaemontana","Tabernaemontana arborea",21.4,0.526
"4982","Tabernaemontana","Tabernaemontana arborea",21.8,0.526
"4983","Tabernaemontana","Tabernaemontana arborea",21.8,0.526
"4984","Tabernaemontana","Tabernaemontana arborea",21.9,0.526
"4985","Tabernaemontana","Tabernaemontana arborea",22.2,0.526
"4986","Tabernaemontana","Tabernaemontana arborea",22.3,0.526
"4987","Tabernaemontana","Tabernaemontana arborea",22.3,0.526
"4988","Tabernaemontana","Tabernaemontana arborea",22.3,0.526
"4989","Tabernaemontana","Tabernaemontana arborea",22.5,0.526
"4990","Tabernaemontana","Tabernaemontana arborea",22.7,0.526
"4991","Tabernaemontana","Tabernaemontana arborea",22.8,0.526
"4992","Tabernaemontana","Tabernaemontana arborea",22.8,0.526
"4993","Tabernaemontana","Tabernaemontana arborea",22.8,0.526
"4994","Tabernaemontana","Tabernaemontana arborea",23,0.526
"4995","Tabernaemontana","Tabernaemontana arborea",23.1,0.526
"4996","Tabernaemontana","Tabernaemontana arborea",23.2,0.526
"4997","Tabernaemontana","Tabernaemontana arborea",23.2,0.526
"4998","Tabernaemontana","Tabernaemontana arborea",23.4,0.526
"4999","Tabernaemontana","Tabernaemontana arborea",23.5,0.526
"5000","Tabernaemontana","Tabernaemontana arborea",23.6,0.526
"5001","Tabernaemontana","Tabernaemontana arborea",23.7,0.526
"5002","Tabernaemontana","Tabernaemontana arborea",23.7,0.526
"5003","Tabernaemontana","Tabernaemontana arborea",23.8,0.526
"5004","Tabernaemontana","Tabernaemontana arborea",23.8,0.526
"5005","Tabernaemontana","Tabernaemontana arborea",23.8,0.526
"5006","Tabernaemontana","Tabernaemontana arborea",23.9,0.526
"5007","Tabernaemontana","Tabernaemontana arborea",23.9,0.526
"5008","Tabernaemontana","Tabernaemontana arborea",24.2,0.526
"5009","Tabernaemontana","Tabernaemontana arborea",24.2,0.526
"5010","Tabernaemontana","Tabernaemontana arborea",24.4,0.526
"5011","Tabernaemontana","Tabernaemontana arborea",24.5,0.526
"5012","Tabernaemontana","Tabernaemontana arborea",24.6,0.526
"5013","Tabernaemontana","Tabernaemontana arborea",24.6,0.526
"5014","Tabernaemontana","Tabernaemontana arborea",24.8,0.526
"5015","Tabernaemontana","Tabernaemontana arborea",24.8,0.526
"5016","Tabernaemontana","Tabernaemontana arborea",24.9,0.526
"5017","Tabernaemontana","Tabernaemontana arborea",24.9,0.526
"5018","Tabernaemontana","Tabernaemontana arborea",25,0.526
"5019","Tabernaemontana","Tabernaemontana arborea",25,0.526
"5020","Tabernaemontana","Tabernaemontana arborea",25,0.526
"5021","Tabernaemontana","Tabernaemontana arborea",25.1,0.526
"5022","Tabernaemontana","Tabernaemontana arborea",25.2,0.526
"5023","Tabernaemontana","Tabernaemontana arborea",25.2,0.526
"5024","Tabernaemontana","Tabernaemontana arborea",25.2,0.526
"5025","Tabernaemontana","Tabernaemontana arborea",25.4,0.526
"5026","Tabernaemontana","Tabernaemontana arborea",25.6,0.526
"5027","Tabernaemontana","Tabernaemontana arborea",25.7,0.526
"5028","Tabernaemontana","Tabernaemontana arborea",25.9,0.526
"5029","Tabernaemontana","Tabernaemontana arborea",26,0.526
"5030","Tabernaemontana","Tabernaemontana arborea",26.5,0.526
"5031","Tabernaemontana","Tabernaemontana arborea",26.8,0.526
"5032","Tabernaemontana","Tabernaemontana arborea",27.4,0.526
"5033","Tabernaemontana","Tabernaemontana arborea",27.4,0.526
"5034","Tabernaemontana","Tabernaemontana arborea",27.5,0.526
"5035","Tabernaemontana","Tabernaemontana arborea",27.7,0.526
"5036","Tabernaemontana","Tabernaemontana arborea",27.9,0.526
"5037","Tabernaemontana","Tabernaemontana arborea",28,0.526
"5038","Tabernaemontana","Tabernaemontana arborea",28,0.526
"5039","Tabernaemontana","Tabernaemontana arborea",28.3,0.526
"5040","Tabernaemontana","Tabernaemontana arborea",28.6,0.526
"5041","Tabernaemontana","Tabernaemontana arborea",29,0.526
"5042","Tabernaemontana","Tabernaemontana arborea",29,0.526
"5043","Tabernaemontana","Tabernaemontana arborea",29.1,0.526
"5044","Tabernaemontana","Tabernaemontana arborea",29.2,0.526
"5045","Tabernaemontana","Tabernaemontana arborea",29.2,0.526
"5046","Tabernaemontana","Tabernaemontana arborea",29.2,0.526
"5047","Tabernaemontana","Tabernaemontana arborea",29.3,0.526
"5048","Tabernaemontana","Tabernaemontana arborea",29.3,0.526
"5049","Tabernaemontana","Tabernaemontana arborea",29.5,0.526
"5050","Tabernaemontana","Tabernaemontana arborea",29.8,0.526
"5051","Tabernaemontana","Tabernaemontana arborea",29.8,0.526
"5052","Tabernaemontana","Tabernaemontana arborea",29.8,0.526
"5053","Tabernaemontana","Tabernaemontana arborea",29.8,0.526
"5054","Tabernaemontana","Tabernaemontana arborea",29.9,0.526
"5055","Tabernaemontana","Tabernaemontana arborea",30,0.526
"5056","Tabernaemontana","Tabernaemontana arborea",30,0.526
"5057","Tabernaemontana","Tabernaemontana arborea",30,0.526
"5058","Tabernaemontana","Tabernaemontana arborea",30.2,0.526
"5059","Tabernaemontana","Tabernaemontana arborea",30.2,0.526
"5060","Tabernaemontana","Tabernaemontana arborea",30.3,0.526
"5061","Tabernaemontana","Tabernaemontana arborea",30.5,0.526
"5062","Tabernaemontana","Tabernaemontana arborea",30.8,0.526
"5063","Tabernaemontana","Tabernaemontana arborea",30.9,0.526
"5064","Tabernaemontana","Tabernaemontana arborea",31.2,0.526
"5065","Tabernaemontana","Tabernaemontana arborea",31.2,0.526
"5066","Tabernaemontana","Tabernaemontana arborea",31.2,0.526
"5067","Tabernaemontana","Tabernaemontana arborea",31.3,0.526
"5068","Tabernaemontana","Tabernaemontana arborea",31.4,0.526
"5069","Tabernaemontana","Tabernaemontana arborea",31.6,0.526
"5070","Tabernaemontana","Tabernaemontana arborea",31.8,0.526
"5071","Tabernaemontana","Tabernaemontana arborea",31.9,0.526
"5072","Tabernaemontana","Tabernaemontana arborea",32.2,0.526
"5073","Tabernaemontana","Tabernaemontana arborea",32.2,0.526
"5074","Tabernaemontana","Tabernaemontana arborea",32.2,0.526
"5075","Tabernaemontana","Tabernaemontana arborea",32.4,0.526
"5076","Tabernaemontana","Tabernaemontana arborea",32.5,0.526
"5077","Tabernaemontana","Tabernaemontana arborea",32.9,0.526
"5078","Tabernaemontana","Tabernaemontana arborea",33,0.526
"5079","Tabernaemontana","Tabernaemontana arborea",33.2,0.526
"5080","Tabernaemontana","Tabernaemontana arborea",33.2,0.526
"5081","Tabernaemontana","Tabernaemontana arborea",33.3,0.526
"5082","Tabernaemontana","Tabernaemontana arborea",33.4,0.526
"5083","Tabernaemontana","Tabernaemontana arborea",33.5,0.526
"5084","Tabernaemontana","Tabernaemontana arborea",33.6,0.526
"5085","Tabernaemontana","Tabernaemontana arborea",33.9,0.526
"5086","Tabernaemontana","Tabernaemontana arborea",34,0.526
"5087","Tabernaemontana","Tabernaemontana arborea",34.1,0.526
"5088","Tabernaemontana","Tabernaemontana arborea",34.3,0.526
"5089","Tabernaemontana","Tabernaemontana arborea",34.5,0.526
"5090","Tabernaemontana","Tabernaemontana arborea",34.9,0.526
"5091","Tabernaemontana","Tabernaemontana arborea",35.2,0.526
"5092","Tabernaemontana","Tabernaemontana arborea",35.7,0.526
"5093","Tabernaemontana","Tabernaemontana arborea",35.7,0.526
"5094","Tabernaemontana","Tabernaemontana arborea",35.8,0.526
"5095","Tabernaemontana","Tabernaemontana arborea",35.9,0.526
"5096","Tabernaemontana","Tabernaemontana arborea",36,0.526
"5097","Tabernaemontana","Tabernaemontana arborea",36,0.526
"5098","Tabernaemontana","Tabernaemontana arborea",36,0.526
"5099","Tabernaemontana","Tabernaemontana arborea",36.1,0.526
"5100","Tabernaemontana","Tabernaemontana arborea",36.2,0.526
"5101","Tabernaemontana","Tabernaemontana arborea",36.2,0.526
"5102","Tabernaemontana","Tabernaemontana arborea",36.3,0.526
"5103","Tabernaemontana","Tabernaemontana arborea",36.4,0.526
"5104","Tabernaemontana","Tabernaemontana arborea",36.5,0.526
"5105","Tabernaemontana","Tabernaemontana arborea",36.6,0.526
"5106","Tabernaemontana","Tabernaemontana arborea",36.8,0.526
"5107","Tabernaemontana","Tabernaemontana arborea",37,0.526
"5108","Tabernaemontana","Tabernaemontana arborea",37.3,0.526
"5109","Tabernaemontana","Tabernaemontana arborea",37.4,0.526
"5110","Tabernaemontana","Tabernaemontana arborea",37.5,0.526
"5111","Tabernaemontana","Tabernaemontana arborea",37.6,0.526
"5112","Tabernaemontana","Tabernaemontana arborea",37.9,0.526
"5113","Tabernaemontana","Tabernaemontana arborea",38,0.526
"5114","Tabernaemontana","Tabernaemontana arborea",38,0.526
"5115","Tabernaemontana","Tabernaemontana arborea",38.1,0.526
"5116","Tabernaemontana","Tabernaemontana arborea",38.1,0.526
"5117","Tabernaemontana","Tabernaemontana arborea",38.2,0.526
"5118","Tabernaemontana","Tabernaemontana arborea",38.3,0.526
"5119","Tabernaemontana","Tabernaemontana arborea",38.3,0.526
"5120","Tabernaemontana","Tabernaemontana arborea",38.5,0.526
"5121","Tabernaemontana","Tabernaemontana arborea",38.8,0.526
"5122","Tabernaemontana","Tabernaemontana arborea",38.8,0.526
"5123","Tabernaemontana","Tabernaemontana arborea",38.9,0.526
"5124","Tabernaemontana","Tabernaemontana arborea",39,0.526
"5125","Tabernaemontana","Tabernaemontana arborea",39,0.526
"5126","Tabernaemontana","Tabernaemontana arborea",39.1,0.526
"5127","Tabernaemontana","Tabernaemontana arborea",39.3,0.526
"5128","Tabernaemontana","Tabernaemontana arborea",39.7,0.526
"5129","Tabernaemontana","Tabernaemontana arborea",40,0.526
"5130","Tabernaemontana","Tabernaemontana arborea",40.4,0.526
"5131","Tabernaemontana","Tabernaemontana arborea",40.7,0.526
"5132","Tabernaemontana","Tabernaemontana arborea",40.8,0.526
"5133","Tabernaemontana","Tabernaemontana arborea",40.8,0.526
"5134","Tabernaemontana","Tabernaemontana arborea",40.8,0.526
"5135","Tabernaemontana","Tabernaemontana arborea",40.9,0.526
"5136","Tabernaemontana","Tabernaemontana arborea",41,0.526
"5137","Tabernaemontana","Tabernaemontana arborea",41,0.526
"5138","Tabernaemontana","Tabernaemontana arborea",41.1,0.526
"5139","Tabernaemontana","Tabernaemontana arborea",41.2,0.526
"5140","Tabernaemontana","Tabernaemontana arborea",41.3,0.526
"5141","Tabernaemontana","Tabernaemontana arborea",41.4,0.526
"5142","Tabernaemontana","Tabernaemontana arborea",41.4,0.526
"5143","Tabernaemontana","Tabernaemontana arborea",41.5,0.526
"5144","Tabernaemontana","Tabernaemontana arborea",41.7,0.526
"5145","Tabernaemontana","Tabernaemontana arborea",41.8,0.526
"5146","Tabernaemontana","Tabernaemontana arborea",41.8,0.526
"5147","Tabernaemontana","Tabernaemontana arborea",41.9,0.526
"5148","Tabernaemontana","Tabernaemontana arborea",42,0.526
"5149","Tabernaemontana","Tabernaemontana arborea",42.3,0.526
"5150","Tabernaemontana","Tabernaemontana arborea",42.6,0.526
"5151","Tabernaemontana","Tabernaemontana arborea",42.9,0.526
"5152","Tabernaemontana","Tabernaemontana arborea",43,0.526
"5153","Tabernaemontana","Tabernaemontana arborea",43.4,0.526
"5154","Tabernaemontana","Tabernaemontana arborea",43.5,0.526
"5155","Tabernaemontana","Tabernaemontana arborea",43.5,0.526
"5156","Tabernaemontana","Tabernaemontana arborea",43.5,0.526
"5157","Tabernaemontana","Tabernaemontana arborea",43.7,0.526
"5158","Tabernaemontana","Tabernaemontana arborea",43.8,0.526
"5159","Tabernaemontana","Tabernaemontana arborea",44,0.526
"5160","Tabernaemontana","Tabernaemontana arborea",44.2,0.526
"5161","Tabernaemontana","Tabernaemontana arborea",44.2,0.526
"5162","Tabernaemontana","Tabernaemontana arborea",44.3,0.526
"5163","Tabernaemontana","Tabernaemontana arborea",44.5,0.526
"5164","Tabernaemontana","Tabernaemontana arborea",44.5,0.526
"5165","Tabernaemontana","Tabernaemontana arborea",44.6,0.526
"5166","Tabernaemontana","Tabernaemontana arborea",45,0.526
"5167","Tabernaemontana","Tabernaemontana arborea",45.3,0.526
"5168","Tabernaemontana","Tabernaemontana arborea",45.5,0.526
"5169","Tabernaemontana","Tabernaemontana arborea",45.5,0.526
"5170","Tabernaemontana","Tabernaemontana arborea",46,0.526
"5171","Tabernaemontana","Tabernaemontana arborea",46,0.526
"5172","Tabernaemontana","Tabernaemontana arborea",46.3,0.526
"5173","Tabernaemontana","Tabernaemontana arborea",46.5,0.526
"5174","Tabernaemontana","Tabernaemontana arborea",46.7,0.526
"5175","Tabernaemontana","Tabernaemontana arborea",46.9,0.526
"5176","Tabernaemontana","Tabernaemontana arborea",47.3,0.526
"5177","Tabernaemontana","Tabernaemontana arborea",47.3,0.526
"5178","Tabernaemontana","Tabernaemontana arborea",47.4,0.526
"5179","Tabernaemontana","Tabernaemontana arborea",47.9,0.526
"5180","Tabernaemontana","Tabernaemontana arborea",48.5,0.526
"5181","Tabernaemontana","Tabernaemontana arborea",49,0.526
"5182","Tabernaemontana","Tabernaemontana arborea",49.9,0.526
"5183","Tabernaemontana","Tabernaemontana arborea",50,0.526
"5184","Tabernaemontana","Tabernaemontana arborea",50.5,0.526
"5185","Tabernaemontana","Tabernaemontana arborea",50.6,0.526
"5186","Tabernaemontana","Tabernaemontana arborea",50.6,0.526
"5187","Tabernaemontana","Tabernaemontana arborea",50.9,0.526
"5188","Tabernaemontana","Tabernaemontana arborea",51,0.526
"5189","Tabernaemontana","Tabernaemontana arborea",51.3,0.526
"5190","Tabernaemontana","Tabernaemontana arborea",51.9,0.526
"5191","Tabernaemontana","Tabernaemontana arborea",52,0.526
"5192","Tabernaemontana","Tabernaemontana arborea",52.2,0.526
"5193","Tabernaemontana","Tabernaemontana arborea",52.7,0.526
"5194","Tabernaemontana","Tabernaemontana arborea",52.8,0.526
"5195","Tabernaemontana","Tabernaemontana arborea",53.6,0.526
"5196","Tabernaemontana","Tabernaemontana arborea",55.5,0.526
"5197","Tabernaemontana","Tabernaemontana arborea",55.9,0.526
"5198","Tabernaemontana","Tabernaemontana arborea",56,0.526
"5199","Tabernaemontana","Tabernaemontana arborea",57.2,0.526
"5200","Tabernaemontana","Tabernaemontana arborea",59.8,0.526
"5201","Tabernaemontana","Tabernaemontana arborea",61,0.526
"5202","Tabernaemontana","Tabernaemontana arborea",61.1,0.526
"5203","Tabernaemontana","Tabernaemontana arborea",61.8,0.526
"5204","Tabernaemontana","Tabernaemontana arborea",63.2,0.526
"5205","Tabernaemontana","Tabernaemontana arborea",71.5,0.526
"5206","Tabernaemontana","Tabernaemontana arborea",86.4,0.526
"5207","Inga","Inga thibaudiana",20.1,0.578
"5208","Inga","Inga thibaudiana",20.2,0.578
"5209","Inga","Inga thibaudiana",22.1,0.578
"5210","Inga","Inga thibaudiana",22.3,0.578
"5211","Inga","Inga thibaudiana",22.5,0.578
"5212","Inga","Inga thibaudiana",22.5,0.578
"5213","Inga","Inga thibaudiana",23.4,0.578
"5214","Inga","Inga thibaudiana",24.4,0.578
"5215","Inga","Inga thibaudiana",24.7,0.578
"5216","Inga","Inga thibaudiana",25,0.578
"5217","Inga","Inga thibaudiana",25,0.578
"5218","Inga","Inga thibaudiana",25.2,0.578
"5219","Inga","Inga thibaudiana",26.1,0.578
"5220","Solanum","Solanum hayesii",20.1,0.412
"5221","Solanum","Solanum hayesii",20.1,0.412
"5222","Apeiba","Apeiba tibourbou",20.1,0.2
"5223","Apeiba","Apeiba tibourbou",21.3,0.2
"5224","Apeiba","Apeiba tibourbou",21.7,0.2
"5225","Apeiba","Apeiba tibourbou",24,0.2
"5226","Apeiba","Apeiba tibourbou",27,0.2
"5227","Apeiba","Apeiba tibourbou",27.1,0.2
"5228","Apeiba","Apeiba tibourbou",31,0.2
"5229","Apeiba","Apeiba tibourbou",31.2,0.2
"5230","Apeiba","Apeiba tibourbou",31.5,0.2
"5231","Apeiba","Apeiba tibourbou",32.4,0.2
"5232","Marila","Marila laxiflora",20.2,0.592
"5233","Marila","Marila laxiflora",23.7,0.592
"5234","Unonopsis","Unonopsis pittieri",20.2,0.368
"5235","Unonopsis","Unonopsis pittieri",20.2,0.368
"5236","Unonopsis","Unonopsis pittieri",20.3,0.368
"5237","Unonopsis","Unonopsis pittieri",20.4,0.368
"5238","Unonopsis","Unonopsis pittieri",20.4,0.368
"5239","Unonopsis","Unonopsis pittieri",20.5,0.368
"5240","Unonopsis","Unonopsis pittieri",20.5,0.368
"5241","Unonopsis","Unonopsis pittieri",20.5,0.368
"5242","Unonopsis","Unonopsis pittieri",20.6,0.368
"5243","Unonopsis","Unonopsis pittieri",20.6,0.368
"5244","Unonopsis","Unonopsis pittieri",20.7,0.368
"5245","Unonopsis","Unonopsis pittieri",20.8,0.368
"5246","Unonopsis","Unonopsis pittieri",20.9,0.368
"5247","Unonopsis","Unonopsis pittieri",21,0.368
"5248","Unonopsis","Unonopsis pittieri",21.2,0.368
"5249","Unonopsis","Unonopsis pittieri",21.6,0.368
"5250","Unonopsis","Unonopsis pittieri",21.8,0.368
"5251","Unonopsis","Unonopsis pittieri",21.9,0.368
"5252","Unonopsis","Unonopsis pittieri",22,0.368
"5253","Unonopsis","Unonopsis pittieri",22.4,0.368
"5254","Unonopsis","Unonopsis pittieri",22.6,0.368
"5255","Unonopsis","Unonopsis pittieri",22.8,0.368
"5256","Unonopsis","Unonopsis pittieri",23.1,0.368
"5257","Unonopsis","Unonopsis pittieri",23.2,0.368
"5258","Unonopsis","Unonopsis pittieri",23.6,0.368
"5259","Unonopsis","Unonopsis pittieri",24.2,0.368
"5260","Unonopsis","Unonopsis pittieri",24.8,0.368
"5261","Unonopsis","Unonopsis pittieri",25.2,0.368
"5262","Unonopsis","Unonopsis pittieri",27.3,0.368
"5263","Unonopsis","Unonopsis pittieri",32.9,0.368
"5264","Luehea","Luehea seemannii",20.2,0.417
"5265","Luehea","Luehea seemannii",20.5,0.417
"5266","Luehea","Luehea seemannii",20.9,0.417
"5267","Luehea","Luehea seemannii",21.8,0.417
"5268","Luehea","Luehea seemannii",22.2,0.417
"5269","Luehea","Luehea seemannii",22.6,0.417
"5270","Luehea","Luehea seemannii",23.5,0.417
"5271","Luehea","Luehea seemannii",25.1,0.417
"5272","Luehea","Luehea seemannii",25.1,0.417
"5273","Luehea","Luehea seemannii",25.1,0.417
"5274","Luehea","Luehea seemannii",26.4,0.417
"5275","Luehea","Luehea seemannii",26.9,0.417
"5276","Luehea","Luehea seemannii",27.2,0.417
"5277","Luehea","Luehea seemannii",27.7,0.417
"5278","Luehea","Luehea seemannii",28.2,0.417
"5279","Luehea","Luehea seemannii",28.6,0.417
"5280","Luehea","Luehea seemannii",30.3,0.417
"5281","Luehea","Luehea seemannii",33.3,0.417
"5282","Luehea","Luehea seemannii",40.3,0.417
"5283","Luehea","Luehea seemannii",41.3,0.417
"5284","Luehea","Luehea seemannii",45.2,0.417
"5285","Luehea","Luehea seemannii",46.5,0.417
"5286","Luehea","Luehea seemannii",47.5,0.417
"5287","Luehea","Luehea seemannii",50.2,0.417
"5288","Luehea","Luehea seemannii",53.4,0.417
"5289","Luehea","Luehea seemannii",54.1,0.417
"5290","Luehea","Luehea seemannii",55.7,0.417
"5291","Luehea","Luehea seemannii",56.6,0.417
"5292","Luehea","Luehea seemannii",58.5,0.417
"5293","Luehea","Luehea seemannii",58.8,0.417
"5294","Luehea","Luehea seemannii",63.5,0.417
"5295","Luehea","Luehea seemannii",65.2,0.417
"5296","Luehea","Luehea seemannii",67.3,0.417
"5297","Luehea","Luehea seemannii",70,0.417
"5298","Luehea","Luehea seemannii",70.2,0.417
"5299","Luehea","Luehea seemannii",70.3,0.417
"5300","Luehea","Luehea seemannii",72,0.417
"5301","Luehea","Luehea seemannii",73.2,0.417
"5302","Luehea","Luehea seemannii",75.5,0.417
"5303","Luehea","Luehea seemannii",76.5,0.417
"5304","Luehea","Luehea seemannii",76.5,0.417
"5305","Luehea","Luehea seemannii",76.7,0.417
"5306","Luehea","Luehea seemannii",77.2,0.417
"5307","Luehea","Luehea seemannii",80.4,0.417
"5308","Luehea","Luehea seemannii",80.6,0.417
"5309","Luehea","Luehea seemannii",80.7,0.417
"5310","Luehea","Luehea seemannii",81,0.417
"5311","Luehea","Luehea seemannii",81,0.417
"5312","Luehea","Luehea seemannii",82,0.417
"5313","Luehea","Luehea seemannii",84.9,0.417
